id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_num,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag
520,GRASIM,Mar 2017,36068,28682,7387,20,1076,702,1808,5952,29,4246,66.0,8,2017,8.38,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.86,NORMAL,,INSUFFICIENT,,INSUFFICIENT,14.47,NORMAL,,INSUFFICIENT,,INSUFFICIENT
521,GRASIM,Mar 2018,55894,44281,11612,21,410,3663,2724,5635,35,3688,39.0,15,2018,20.77,NORMAL,14.9,NORMAL,,INSUFFICIENT,12.62,NORMAL,-0.48,NORMAL,,INSUFFICIENT,1.77,NORMAL,-7.31,NORMAL,,INSUFFICIENT
522,GRASIM,Mar 2019,77200,60560,16640,22,-1846,6060,3571,5163,47,2745,25.0,27,2019,30.81,NORMAL,22.2,NORMAL,,INSUFFICIENT,-7.38,NORMAL,-1.46,NORMAL,,INSUFFICIENT,-21.15,NORMAL,-10.69,NORMAL,,INSUFFICIENT
523,GRASIM,Mar 2020,68252,57880,10373,15,7076,6890,4004,6554,-1,6639,65.0,6,2020,23.69,NORMAL,16.55,NORMAL,,INSUFFICIENT,16.07,NORMAL,20.79,NORMAL,,INSUFFICIENT,-0.51,NORMAL,11.93,NORMAL,,INSUFFICIENT
524,GRASIM,Mar 2021,76404,57769,18635,24,1130,5723,4033,10009,30,6987,63.0,14,2021,10.98,NORMAL,17.24,NORMAL,,INSUFFICIENT,23.74,NORMAL,15.12,NORMAL,,INSUFFICIENT,17.33,NORMAL,4.32,NORMAL,,INSUFFICIENT
525,GRASIM,Mar 2022,95701,75270,20431,21,1648,4776,4161,13143,15,11206,111.0,9,2022,7.42,NORMAL,21.55,NORMAL,,INSUFFICIENT,59.82,NORMAL,21.42,NORMAL,,INSUFFICIENT,64.36,NORMAL,10.96,NORMAL,,INSUFFICIENT
526,GRASIM,Mar 2023,117627,96038,21589,18,3733,6044,4552,14727,25,11078,100.0,10,2023,19.89,NORMAL,16.05,NORMAL,15.47,NORMAL,18.61,NORMAL,24.6,NORMAL,11.36,NORMAL,15.44,NORMAL,20.72,NORMAL,5.78,NORMAL
527,GRASIM,Mar 2024,130978,103783,27195,21,783,9277,5001,13700,28,9926,85.0,12,2024,19.68,NORMAL,11.15,NORMAL,16.54,NORMAL,12.42,NORMAL,29.31,NORMAL,12.89,NORMAL,10.5,NORMAL,27.73,NORMAL,6.81,NORMAL
529,HAL,Mar 2013,14328,13560,768,5,3335,5,601,3497,14,2997,124.0,28,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
530,HAL,Mar 2014,15135,13565,1570,10,2618,8,603,3578,25,2693,28.0,33,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
531,HAL,Mar 2015,15730,13379,2351,15,1642,15,806,3173,25,2388,25.0,20,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
532,HAL,Mar 2016,16758,14281,2478,15,1598,6,863,3207,38,1998,28.0,31,2016,5.36,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-12.64,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-39.11,NORMAL,,INSUFFICIENT,,INSUFFICIENT
533,HAL,Mar 2017,17950,14714,3236,18,1044,16,681,3583,27,2616,36.0,31,2017,5.85,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-0.96,NORMAL,,INSUFFICIENT,,INSUFFICIENT,8.74,NORMAL,,INSUFFICIENT,,INSUFFICIENT
534,HAL,Mar 2018,18519,15059,3460,19,761,35,947,3240,39,1987,30.0,54,2018,5.59,NORMAL,5.27,NORMAL,,INSUFFICIENT,-5.94,NORMAL,-7.89,NORMAL,,INSUFFICIENT,6.27,NORMAL,-24.71,NORMAL,,INSUFFICIENT
535,HAL,Mar 2019,20008,15440,4569,23,376,177,1024,3742,37,2346,35.0,28,2019,6.09,NORMAL,5.74,NORMAL,,INSUFFICIENT,5.5,NORMAL,-2.72,NORMAL,,INSUFFICIENT,7.72,NORMAL,4.56,NORMAL,,INSUFFICIENT
536,HAL,Mar 2020,21445,16565,4880,23,415,359,998,3938,28,2842,42.0,39,2020,6.11,NORMAL,6.39,NORMAL,,INSUFFICIENT,2.8,NORMAL,3.54,NORMAL,,INSUFFICIENT,5.27,NORMAL,10.93,NORMAL,,INSUFFICIENT
537,HAL,Mar 2021,22882,17541,5341,23,360,267,1157,4277,24,3239,48.0,31,2021,7.31,NORMAL,6.43,NORMAL,,INSUFFICIENT,17.69,NORMAL,10.14,NORMAL,,INSUFFICIENT,16.96,NORMAL,11.38,NORMAL,,INSUFFICIENT
538,HAL,Mar 2022,24620,19200,5420,22,986,65,1110,5231,3,5086,76.0,26,2022,7.16,NORMAL,6.52,NORMAL,,INSUFFICIENT,29.42,NORMAL,14.22,NORMAL,,INSUFFICIENT,29.49,NORMAL,16.12,NORMAL,,INSUFFICIENT
539,HAL,Mar 2023,26928,20258,6669,25,1672,64,1784,6493,10,5811,87.0,32,2023,7.88,NORMAL,7.77,NORMAL,6.51,NORMAL,26.92,NORMAL,23.94,NORMAL,6.85,NORMAL,27.47,NORMAL,23.73,NORMAL,-3.48,NORMAL
540,HAL,Mar 2024,30381,20631,9749,32,1899,43,1406,10199,26,7595,114.0,31,2024,9.91,NORMAL,8.71,NORMAL,7.22,NORMAL,32.85,NORMAL,26.49,NORMAL,10.92,NORMAL,33.42,NORMAL,26.64,NORMAL,15.07,NORMAL
542,HAVELLS,Mar 2013,7135,6461,674,9,222,123,110,664,12,581,9.0,16,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
543,HAVELLS,Mar 2014,8051,7274,777,10,35,102,116,594,25,446,7.0,42,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
544,HAVELLS,Mar 2015,8468,7713,755,9,48,96,139,569,32,385,6.0,49,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
545,HAVELLS,Mar 2016,7594,6798,796,10,949,91,134,1520,14,1300,21.0,29,2016,2.1,NORMAL,,INSUFFICIENT,,INSUFFICIENT,30.79,NORMAL,,INSUFFICIENT,,INSUFFICIENT,32.64,NORMAL,,INSUFFICIENT,,INSUFFICIENT
546,HAVELLS,Mar 2017,6130,5315,815,13,42,13,121,723,32,494,8.0,44,2017,-8.69,NORMAL,,INSUFFICIENT,,INSUFFICIENT,3.47,NORMAL,,INSUFFICIENT,,INSUFFICIENT,4.55,NORMAL,,INSUFFICIENT,,INSUFFICIENT
547,HAVELLS,Mar 2018,8116,7083,1033,13,97,25,140,965,31,661,11.0,4,2018,-1.41,NORMAL,2.61,NORMAL,,INSUFFICIENT,19.74,NORMAL,2.61,NORMAL,,INSUFFICIENT,22.39,NORMAL,4.1,NORMAL,,INSUFFICIENT
548,HAVELLS,Mar 2019,10073,8885,1189,12,124,16,149,1147,31,788,13.0,36,2019,9.87,NORMAL,4.58,NORMAL,,INSUFFICIENT,-15.37,NORMAL,12.06,NORMAL,,INSUFFICIENT,-14.77,NORMAL,13.18,NORMAL,,INSUFFICIENT
549,HAVELLS,Mar 2020,9440,8374,1067,11,107,51,218,904,19,735,12.0,34,2020,15.48,NORMAL,2.2,NORMAL,,INSUFFICIENT,14.16,NORMAL,13.81,NORMAL,,INSUFFICIENT,14.47,NORMAL,14.87,NORMAL,,INSUFFICIENT
550,HAVELLS,Mar 2021,10457,8868,1589,15,187,90,249,1438,27,1044,17.0,39,2021,8.81,NORMAL,6.61,NORMAL,,INSUFFICIENT,16.46,NORMAL,-4.29,NORMAL,,INSUFFICIENT,15.62,NORMAL,-4.14,NORMAL,,INSUFFICIENT
551,HAVELLS,Mar 2022,13938,12163,1775,13,159,67,261,1607,26,1196,19.0,39,2022,11.43,NORMAL,17.85,NORMAL,,INSUFFICIENT,14.92,NORMAL,19.34,NORMAL,,INSUFFICIENT,13.48,NORMAL,18.89,NORMAL,,INSUFFICIENT
552,HAVELLS,Mar 2023,16911,15290,1621,10,178,55,296,1447,26,1072,17.0,44,2023,21.45,NORMAL,15.82,NORMAL,9.01,NORMAL,13.41,NORMAL,10.15,NORMAL,6.32,NORMAL,12.31,NORMAL,9.1,NORMAL,6.57,NORMAL
553,HAVELLS,Mar 2024,18590,16709,1881,10,249,84,338,1707,26,1271,20.0,44,2024,21.14,NORMAL,13.04,NORMAL,8.73,NORMAL,6.78,NORMAL,10.03,NORMAL,11.04,NORMAL,5.57,NORMAL,9.0,NORMAL,11.07,NORMAL
555,HCLTECH,Jun 2013,25581,19901,5680,22,332,106,637,5270,23,4040,14.0,21,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
556,HCLTECH,Jun 2014,32144,24108,8035,25,677,114,681,7917,18,6528,23.0,11,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
557,HCLTECH,Jun 2015,36701,28215,8486,23,1126,91,404,9117,20,7342,26.0,58,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
558,HCLTECH,Mar 2016 9m,31136,24482,6654,21,871,74,410,7041,20,5602,20.0,40,2016,6.77,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.51,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.62,NORMAL,,INSUFFICIENT,,INSUFFICIENT
559,HCLTECH,Mar 2017,47568,37178,10390,22,1069,89,828,10542,18,8606,30.0,40,2017,13.96,NORMAL,,INSUFFICIENT,,INSUFFICIENT,9.65,NORMAL,,INSUFFICIENT,,INSUFFICIENT,9.26,NORMAL,,INSUFFICIENT,,INSUFFICIENT
560,HCLTECH,Mar 2018,50569,39323,11246,22,1230,69,1383,11024,21,8722,31.0,19,2018,11.28,NORMAL,14.6,NORMAL,,INSUFFICIENT,5.91,NORMAL,16.64,NORMAL,,INSUFFICIENT,6.04,NORMAL,17.23,NORMAL,,INSUFFICIENT
561,HCLTECH,Mar 2019,60427,46501,13926,23,943,174,2073,12622,20,10120,37.0,11,2019,24.74,NORMAL,13.46,NORMAL,,INSUFFICIENT,21.79,NORMAL,9.16,NORMAL,,INSUFFICIENT,22.76,NORMAL,9.98,NORMAL,,INSUFFICIENT
562,HCLTECH,Mar 2020,70676,53360,17316,24,589,505,3420,13980,21,11057,41.0,25,2020,14.11,NORMAL,14.0,NORMAL,,INSUFFICIENT,8.71,NORMAL,8.53,NORMAL,,INSUFFICIENT,10.97,NORMAL,9.54,NORMAL,,INSUFFICIENT
563,HCLTECH,Mar 2021,75379,55331,20048,27,927,511,4611,15853,30,11169,41.0,24,2021,14.23,NORMAL,19.34,NORMAL,,INSUFFICIENT,8.59,NORMAL,14.8,NORMAL,,INSUFFICIENT,9.77,NORMAL,15.44,NORMAL,,INSUFFICIENT
564,HCLTECH,Mar 2022,85651,65122,20529,24,1067,319,4326,16951,20,13523,50.0,84,2022,12.33,NORMAL,12.48,NORMAL,,INSUFFICIENT,10.14,NORMAL,9.46,NORMAL,,INSUFFICIENT,10.56,NORMAL,10.76,NORMAL,,INSUFFICIENT
565,HCLTECH,Mar 2023,101456,78828,22628,22,1358,353,4145,19488,24,14845,55.0,88,2023,12.81,NORMAL,14.94,NORMAL,14.77,NORMAL,10.32,NORMAL,11.22,NORMAL,13.9,NORMAL,10.29,NORMAL,12.15,NORMAL,14.66,NORMAL
566,HCLTECH,Mar 2024,109913,85715,24198,22,1495,553,4173,20967,25,15710,58.0,90,2024,13.4,NORMAL,12.71,NORMAL,13.08,NORMAL,12.04,NORMAL,9.19,NORMAL,9.18,NORMAL,12.26,NORMAL,9.41,NORMAL,9.69,NORMAL
568,HDFCBANK,Mar 2013,35861,19695,12631,3534,10,7133,663,10004,31,6903,14.0,19,2013,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
569,HDFCBANK,Mar 2014,42555,23445,13508,5602,13,8298,689,13211,34,8768,18.0,19,2014,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
570,HDFCBANK,Mar 2015,50666,27288,16164,7214,14,9546,680,16079,33,10703,21.0,19,2015,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
571,HDFCBANK,Mar 2016,63162,34070,20055,9037,14,11212,738,19511,34,12821,25.0,19,2016,20.77,NORMAL,,INSUFFICIENT,,INSUFFICIENT,22.92,NORMAL,,INSUFFICIENT,,INSUFFICIENT,21.32,NORMAL,,INSUFFICIENT,,INSUFFICIENT
572,HDFCBANK,Mar 2017,73271,38042,23856,11374,16,12905,886,23393,35,15317,30.0,18,2017,19.86,NORMAL,,INSUFFICIENT,,INSUFFICIENT,20.44,NORMAL,,INSUFFICIENT,,INSUFFICIENT,18.56,NORMAL,,INSUFFICIENT,,INSUFFICIENT
